date;region;cases
2022-08-31;AT-6;623
2022-08-31;AT-7;304
2022-08-31;AT-8;122
2022-08-31;AT-9;1163
2022-09-01;AT-1;156
2022-09-01;AT-2;322
2022-09-01;AT-3;977
2022-09-01;AT-4;613
2022-09-01;AT-5;225
2022-09-01;AT-6;458
2022-09-01;AT-7;306
2022-09-01;AT-8;113
2022-09-01;AT-9;987
2022-09-02;AT-1;170
2022-09-02;AT-2;201
2022-09-02;AT-3;903
2022-09-02;AT-4;640
2022-09-02;AT-5;175
2022-09-02;AT-6;470
2022-09-02;AT-7;255
2022-09-02;AT-8;106
2022-09-02;AT-9;1025
2022-09-03;AT-1;144
2022-09-03;AT-2;186
2022-09-03;AT-3;773
2022-09-03;AT-4;484
2022-09-03;AT-5;180
2022-09-03;AT-6;417
2022-09-03;AT-7;200
2022-09-03;AT-8;84
2022-09-03;AT-9;898
2022-09-04;AT-1;104
2022-09-04;AT-2;202
2022-09-04;AT-3;665
2022-09-04;AT-4;442
2022-09-04;AT-5;120
2022-09-04;AT-6;159
2022-09-04;AT-7;187
2022-09-04;AT-8;75
2022-09-04;AT-9;878
2022-09-05;AT-1;227
2022-09-05;AT-2;157
2022-09-05;AT-3;1078
2022-09-05;AT-4;488
2022-09-05;AT-5;211
2022-09-05;AT-6;481
2022-09-05;AT-7;405
2022-09-05;AT-8;98
2022-09-05;AT-9;1424
2022-09-06;AT-1;197
2022-09-06;AT-2;311
2022-09-06;AT-3;1180
2022-09-06;AT-4;844
2022-09-06;AT-5;220
2022-09-06;AT-6;696
2022-09-06;AT-7;367
2022-09-06;AT-8;142
2022-09-06;AT-9;1352
2022-09-07;AT-1;173
2022-09-07;AT-2;232
2022-09-07;AT-3;972
2022-09-07;AT-4;721
2022-09-07;AT-5;250
2022-09-07;AT-6;504
2022-09-07;AT-7;357
2022-09-07;AT-8;122
2022-09-07;AT-9;1113
2022-09-08;AT-1;158
2022-09-08;AT-2;285
2022-09-08;AT-3;874
2022-09-08;AT-4;764
2022-09-08;AT-5;203
2022-09-08;AT-6;477
2022-09-08;AT-7;306
2022-09-08;AT-8;126
2022-09-08;AT-9;1093
2022-09-09;AT-1;153
2022-09-09;AT-2;264
2022-09-09;AT-3;860
2022-09-09;AT-4;671
2022-09-09;AT-5;192
2022-09-09;AT-6;490
2022-09-09;AT-7;336
2022-09-09;AT-8;109
2022-09-09;AT-9;1065
2022-09-10;AT-1;110
2022-09-10;AT-2;217
2022-09-10;AT-3;725
2022-09-10;AT-4;587
2022-09-10;AT-5;149
2022-09-10;AT-6;532
2022-09-10;AT-7;247
2022-09-10;AT-8;79
2022-09-10;AT-9;753
2022-09-11;AT-1;80
2022-09-11;AT-2;248
2022-09-11;AT-3;631
2022-09-11;AT-4;497
2022-09-11;AT-5;133
2022-09-11;AT-6;198
2022-09-11;AT-7;202
2022-09-11;AT-8;80
2022-09-11;AT-9;724
2022-09-12;AT-1;177
2022-09-12;AT-2;219
2022-09-12;AT-3;1119
2022-09-12;AT-4;640
2022-09-12;AT-5;397
2022-09-12;AT-6;559
2022-09-12;AT-7;502
2022-09-12;AT-8;107
2022-09-12;AT-9;1407
2022-09-13;AT-1;200
2022-09-13;AT-2;377
2022-09-13;AT-3;1331
2022-09-13;AT-4;1206
2022-09-13;AT-5;294
2022-09-13;AT-6;874
2022-09-13;AT-7;481
2022-09-13;AT-8;177
2022-09-13;AT-9;1309
2022-09-14;AT-1;161
2022-09-14;AT-2;336
2022-09-14;AT-3;1076
2022-09-14;AT-4;962
2022-09-14;AT-5;337
2022-09-14;AT-6;760
2022-09-14;AT-7;486
2022-09-14;AT-8;180
2022-09-14;AT-9;1323
2022-09-15;AT-1;194
2022-09-15;AT-2;316
2022-09-15;AT-3;1099
2022-09-15;AT-4;1052
2022-09-15;AT-5;269
2022-09-15;AT-6;674
2022-09-15;AT-7;432
2022-09-15;AT-8;193
2022-09-15;AT-9;1140
2022-09-16;AT-1;174
2022-09-16;AT-2;337
2022-09-16;AT-3;1071
2022-09-16;AT-4;1161
2022-09-16;AT-5;280
2022-09-16;AT-6;634
2022-09-16;AT-7;495
2022-09-16;AT-8;147
2022-09-16;AT-9;1063
2022-09-17;AT-1;161
2022-09-17;AT-2;262
2022-09-17;AT-3;909
2022-09-17;AT-4;999
2022-09-17;AT-5;225
2022-09-17;AT-6;804
2022-09-17;AT-7;351
2022-09-17;AT-8;119
2022-09-17;AT-9;965
2022-09-18;AT-1;106
2022-09-18;AT-2;353
2022-09-18;AT-3;777
2022-09-18;AT-4;740
2022-09-18;AT-5;242
2022-09-18;AT-6;276
2022-09-18;AT-7;344
2022-09-18;AT-8;98
2022-09-18;AT-9;761
2022-09-19;AT-1;181
2022-09-19;AT-2;349
2022-09-19;AT-3;1268
2022-09-19;AT-4;900
2022-09-19;AT-5;402
2022-09-19;AT-6;782
2022-09-19;AT-7;810
2022-09-19;AT-8;209
2022-09-19;AT-9;1331
2022-09-20;AT-1;233
2022-09-20;AT-2;512
2022-09-20;AT-3;1523
2022-09-20;AT-4;2003
2022-09-20;AT-5;578
2022-09-20;AT-6;1163
2022-09-20;AT-7;742
2022-09-20;AT-8;281
2022-09-20;AT-9;1423
2022-09-21;AT-1;255
2022-09-21;AT-2;516
2022-09-21;AT-3;1435
2022-09-21;AT-4;1763
2022-09-21;AT-5;493
2022-09-21;AT-6;1155
2022-09-21;AT-7;708
2022-09-21;AT-8;307
2022-09-21;AT-9;1448
2022-09-22;AT-1;222
2022-09-22;AT-2;513
2022-09-22;AT-3;1432
2022-09-22;AT-4;1826
2022-09-22;AT-5;570
2022-09-22;AT-6;962
2022-09-22;AT-7;762
2022-09-22;AT-8;314
2022-09-22;AT-9;1338
2022-09-23;AT-1;194
2022-09-23;AT-2;514
2022-09-23;AT-3;1481
2022-09-23;AT-4;2065
2022-09-23;AT-5;603
2022-09-23;AT-6;1052
2022-09-23;AT-7;733
2022-09-23;AT-8;349
2022-09-23;AT-9;1567
2022-09-24;AT-1;198
2022-09-24;AT-2;494
2022-09-24;AT-3;1272
2022-09-24;AT-4;1584
2022-09-24;AT-5;323
2022-09-24;AT-6;1159
2022-09-24;AT-7;628
2022-09-24;AT-8;274
2022-09-24;AT-9;1000
2022-09-25;AT-1;172
2022-09-25;AT-2;531
2022-09-25;AT-3;1123
2022-09-25;AT-4;1171
2022-09-25;AT-5;430
2022-09-25;AT-6;403
2022-09-25;AT-7;603
2022-09-25;AT-8;263
2022-09-25;AT-9;1394
2022-09-26;AT-1;330
2022-09-26;AT-2;514
2022-09-26;AT-3;2209
2022-09-26;AT-4;1564
2022-09-26;AT-5;989
2022-09-26;AT-6;1112
2022-09-26;AT-7;1513
2022-09-26;AT-8;345
2022-09-26;AT-9;2355
2022-09-27;AT-1;395
2022-09-27;AT-2;1092
2022-09-27;AT-3;2583
2022-09-27;AT-4;3366
2022-09-27;AT-5;1013
2022-09-27;AT-6;2147
2022-09-27;AT-7;1306
2022-09-27;AT-8;609
2022-09-27;AT-9;2802
2022-09-28;AT-1;366
2022-09-28;AT-2;827
2022-09-28;AT-3;2352
2022-09-28;AT-4;2722
2022-09-28;AT-5;934
2022-09-28;AT-6;1579
2022-09-28;AT-7;1296
2022-09-28;AT-8;479
2022-09-28;AT-9;2192
2022-09-29;AT-1;354
2022-09-29;AT-2;839
2022-09-29;AT-3;2310
2022-09-29;AT-4;2821
2022-09-29;AT-5;1007
2022-09-29;AT-6;1744
2022-09-29;AT-7;1221
2022-09-29;AT-8;510
2022-09-29;AT-9;2262
2022-09-30;AT-1;321
2022-09-30;AT-2;833
2022-09-30;AT-3;2165
2022-09-30;AT-4;2836
2022-09-30;AT-5;1021
2022-09-30;AT-6;1624
2022-09-30;AT-7;1115
2022-09-30;AT-8;482
2022-09-30;AT-9;2177
2022-10-01;AT-1;304
2022-10-01;AT-2;711
2022-10-01;AT-3;1866
2022-10-01;AT-4;2365
2022-10-01;AT-5;424
2022-10-01;AT-6;1438
2022-10-01;AT-7;941
2022-10-01;AT-8;438
2022-10-01;AT-9;1857
2022-10-02;AT-1;246
2022-10-02;AT-2;790
2022-10-02;AT-3;1640
2022-10-02;AT-4;1715
2022-10-02;AT-5;480
2022-10-02;AT-6;763
2022-10-02;AT-7;764
2022-10-02;AT-8;321
2022-10-02;AT-9;1804
2022-10-03;AT-1;524
2022-10-03;AT-2;672
2022-10-03;AT-3;2834
2022-10-03;AT-4;1711
2022-10-03;AT-5;1122
2022-10-03;AT-6;1642
2022-10-03;AT-7;1981
2022-10-03;AT-8;428
2022-10-03;AT-9;3279
2022-10-04;AT-1;551
2022-10-04;AT-2;1257
2022-10-04;AT-3;3264
2022-10-04;AT-4;3851
2022-10-04;AT-5;1524
2022-10-04;AT-6;2487
2022-10-04;AT-7;1691
2022-10-04;AT-8;710
2022-10-04;AT-9;3196
2022-10-05;AT-1;449
2022-10-05;AT-2;969
2022-10-05;AT-3;2877
2022-10-05;AT-4;2941
2022-10-05;AT-5;1127
2022-10-05;AT-6;2317
2022-10-05;AT-7;1549
2022-10-05;AT-8;654
2022-10-05;AT-9;2405
2022-10-06;AT-1;498
2022-10-06;AT-2;975
2022-10-06;AT-3;2851
2022-10-06;AT-4;3009
2022-10-06;AT-5;1019
2022-10-06;AT-6;1727
2022-10-06;AT-7;1435
2022-10-06;AT-8;594
2022-10-06;AT-9;3447
2022-10-07;AT-1;463
2022-10-07;AT-2;985
2022-10-07;AT-3;2655
2022-10-07;AT-4;2963
2022-10-07;AT-5;1011
2022-10-07;AT-6;2024
2022-10-07;AT-7;1267
2022-10-07;AT-8;489
2022-10-07;AT-9;2530
2022-10-08;AT-1;370
2022-10-08;AT-2;772
2022-10-08;AT-3;2195
2022-10-08;AT-4;2276
2022-10-08;AT-5;597
2022-10-08;AT-6;1663
2022-10-08;AT-7;989
2022-10-08;AT-8;387
2022-10-08;AT-9;1978
2022-10-09;AT-1;279
2022-10-09;AT-2;791
2022-10-09;AT-3;1776
2022-10-09;AT-4;1826
2022-10-09;AT-5;380
2022-10-09;AT-6;712
2022-10-09;AT-7;751
2022-10-09;AT-8;325
2022-10-09;AT-9;1841
2022-10-10;AT-1;571
2022-10-10;AT-2;737
2022-10-10;AT-3;2744
2022-10-10;AT-4;1680
2022-10-10;AT-5;1383
2022-10-10;AT-6;1545
2022-10-10;AT-7;1764
2022-10-10;AT-8;416
2022-10-10;AT-9;2521
2022-10-11;AT-1;505
2022-10-11;AT-2;1286
2022-10-11;AT-3;3441
2022-10-11;AT-4;3873
2022-10-11;AT-5;1095
2022-10-11;AT-6;2835
2022-10-11;AT-7;1468
2022-10-11;AT-8;698
2022-10-11;AT-9;3285
2022-10-12;AT-1;527
2022-10-12;AT-2;948
2022-10-12;AT-3;2785
2022-10-12;AT-4;2707
2022-10-12;AT-5;881
2022-10-12;AT-6;2020
2022-10-12;AT-7;1194
2022-10-12;AT-8;537
2022-10-12;AT-9;2685
2022-10-13;AT-1;430
2022-10-13;AT-2;842
2022-10-13;AT-3;2445
2022-10-13;AT-4;2700
2022-10-13;AT-5;844
2022-10-13;AT-6;1909
2022-10-13;AT-7;1104
2022-10-13;AT-8;483
2022-10-13;AT-9;2304
2022-10-14;AT-1;360
2022-10-14;AT-2;732
2022-10-14;AT-3;2326
2022-10-14;AT-4;2552
2022-10-14;AT-5;715
2022-10-14;AT-6;1639
2022-10-14;AT-7;1000
2022-10-14;AT-8;429
2022-10-14;AT-9;1982
2022-10-15;AT-1;274
2022-10-15;AT-2;643
2022-10-15;AT-3;1733
2022-10-15;AT-4;1865
2022-10-15;AT-5;313
2022-10-15;AT-6;1282
2022-10-15;AT-7;622
2022-10-15;AT-8;326
2022-10-15;AT-9;1750
2022-10-16;AT-1;224
2022-10-16;AT-2;523
2022-10-16;AT-3;1434
2022-10-16;AT-4;1221
2022-10-16;AT-5;358
2022-10-16;AT-6;723
2022-10-16;AT-7;471
2022-10-16;AT-8;243
2022-10-16;AT-9;1396
2022-10-17;AT-1;398
2022-10-17;AT-2;292
2022-10-17;AT-3;2368
2022-10-17;AT-4;1319
2022-10-17;AT-5;798
2022-10-17;AT-6;1054
2022-10-17;AT-7;1145
2022-10-17;AT-8;326
2022-10-17;AT-9;2257
2022-10-18;AT-1;486
2022-10-18;AT-2;911
2022-10-18;AT-3;2504
2022-10-18;AT-4;2746
2022-10-18;AT-5;617
2022-10-18;AT-6;2116
2022-10-18;AT-7;946
2022-10-18;AT-8;475
2022-10-18;AT-9;2390
2022-10-19;AT-1;341
2022-10-19;AT-2;767
2022-10-19;AT-3;1995
2022-10-19;AT-4;1841
2022-10-19;AT-5;583
2022-10-19;AT-6;1484
2022-10-19;AT-7;730
2022-10-19;AT-8;322
2022-10-19;AT-9;1915
2022-10-20;AT-1;298
2022-10-20;AT-2;578
2022-10-20;AT-3;1734
2022-10-20;AT-4;1576
2022-10-20;AT-5;407
2022-10-20;AT-6;1157
2022-10-20;AT-7;641
2022-10-20;AT-8;355
2022-10-20;AT-9;1537
2022-10-21;AT-1;264
2022-10-21;AT-2;469
2022-10-21;AT-3;1564
2022-10-21;AT-4;1552
2022-10-21;AT-5;431
2022-10-21;AT-6;1084
2022-10-21;AT-7;568
2022-10-21;AT-8;275
2022-10-21;AT-9;1533
2022-10-22;AT-1;216
2022-10-22;AT-2;415
2022-10-22;AT-3;1218
2022-10-22;AT-4;980
2022-10-22;AT-5;225
2022-10-22;AT-6;872
2022-10-22;AT-7;368
2022-10-22;AT-8;183
2022-10-22;AT-9;1275
2022-10-23;AT-1;112
2022-10-23;AT-2;319
2022-10-23;AT-3;859
2022-10-23;AT-4;798
2022-10-23;AT-5;225
2022-10-23;AT-6;221
2022-10-23;AT-7;235
2022-10-23;AT-8;124
2022-10-23;AT-9;815
2022-10-24;AT-1;291
2022-10-24;AT-2;237
2022-10-24;AT-3;1607
2022-10-24;AT-4;568
2022-10-24;AT-5;450
2022-10-24;AT-6;897
2022-10-24;AT-7;672
2022-10-24;AT-8;190
2022-10-24;AT-9;1448
2022-10-25;AT-1;265
2022-10-25;AT-2;522
2022-10-25;AT-3;1779
2022-10-25;AT-4;1702
2022-10-25;AT-5;314
2022-10-25;AT-6;1090
2022-10-25;AT-7;451
2022-10-25;AT-8;271
2022-10-25;AT-9;1709
2022-10-26;AT-1;167
2022-10-26;AT-2;288
2022-10-26;AT-3;1040
2022-10-26;AT-4;839
2022-10-26;AT-5;164
2022-10-26;AT-6;512
2022-10-26;AT-7;249
2022-10-26;AT-8;143
2022-10-26;AT-9;1025
2022-10-27;AT-1;243
2022-10-27;AT-2;289
2022-10-27;AT-3;1225
2022-10-27;AT-4;777
2022-10-27;AT-5;339
2022-10-27;AT-6;580
2022-10-27;AT-7;450
2022-10-27;AT-8;141
2022-10-27;AT-9;1202
2022-10-28;AT-1;228
2022-10-28;AT-2;384
2022-10-28;AT-3;1324
2022-10-28;AT-4;949
2022-10-28;AT-5;236
2022-10-28;AT-6;867
2022-10-28;AT-7;328
2022-10-28;AT-8;187
2022-10-28;AT-9;1149
2022-10-29;AT-1;182
2022-10-29;AT-2;294
2022-10-29;AT-3;1008
2022-10-29;AT-4;791
2022-10-29;AT-5;169
2022-10-29;AT-6;651
2022-10-29;AT-7;219
2022-10-29;AT-8;133
2022-10-29;AT-9;951
2022-10-30;AT-1;103
2022-10-30;AT-2;199
2022-10-30;AT-3;766
2022-10-30;AT-4;498
2022-10-30;AT-5;158
2022-10-30;AT-6;186
2022-10-30;AT-7;186
2022-10-30;AT-8;80
2022-10-30;AT-9;671
2022-10-31;AT-1;201
2022-10-31;AT-2;235
2022-10-31;AT-3;1232
2022-10-31;AT-4;565
2022-10-31;AT-5;260
2022-10-31;AT-6;530
2022-10-31;AT-7;365
2022-10-31;AT-8;152
2022-10-31;AT-9;1073
2022-11-01;AT-1;173
2022-11-01;AT-2;247
2022-11-01;AT-3;953
2022-11-01;AT-4;780
2022-11-01;AT-5;175
2022-11-01;AT-6;507
2022-11-01;AT-7;181
2022-11-01;AT-8;112
2022-11-01;AT-9;960
2022-11-02;AT-1;210
2022-11-02;AT-2;248
2022-11-02;AT-3;1186
2022-11-02;AT-4;537
2022-11-02;AT-5;251
2022-11-02;AT-6;469
2022-11-02;AT-7;402
2022-11-02;AT-8;142
2022-11-02;AT-9;1044
2022-11-03;AT-1;234
2022-11-03;AT-2;245
2022-11-03;AT-3;1418
2022-11-03;AT-4;915
2022-11-03;AT-5;205
2022-11-03;AT-6;678
2022-11-03;AT-7;316
2022-11-03;AT-8;170
2022-11-03;AT-9;1718
2022-11-04;AT-1;166
2022-11-04;AT-2;260
2022-11-04;AT-3;1181
2022-11-04;AT-4;737
2022-11-04;AT-5;194
2022-11-04;AT-6;594
2022-11-04;AT-7;264
2022-11-04;AT-8;142
2022-11-04;AT-9;961
2022-11-05;AT-1;167
2022-11-05;AT-2;162
2022-11-05;AT-3;855
2022-11-05;AT-4;509
2022-11-05;AT-5;120
2022-11-05;AT-6;444
2022-11-05;AT-7;187
2022-11-05;AT-8;116
2022-11-05;AT-9;698
2022-11-06;AT-1;93
2022-11-06;AT-2;156
2022-11-06;AT-3;762
2022-11-06;AT-4;297
2022-11-06;AT-5;109
2022-11-06;AT-6;153
2022-11-06;AT-7;133
2022-11-06;AT-8;78
2022-11-06;AT-9;776
2022-11-07;AT-1;182
2022-11-07;AT-2;146
2022-11-07;AT-3;1147
2022-11-07;AT-4;478
2022-11-07;AT-5;262
2022-11-07;AT-6;364
2022-11-07;AT-7;338
2022-11-07;AT-8;93
2022-11-07;AT-9;928
2022-11-08;AT-1;192
2022-11-08;AT-2;213
2022-11-08;AT-3;1175
2022-11-08;AT-4;815
2022-11-08;AT-5;210
2022-11-08;AT-6;518
2022-11-08;AT-7;267
2022-11-08;AT-8;160
2022-11-08;AT-9;1199
2022-11-09;AT-1;154
2022-11-09;AT-2;162
2022-11-09;AT-3;1023
2022-11-09;AT-4;546
2022-11-09;AT-5;199
2022-11-09;AT-6;400
2022-11-09;AT-7;261
2022-11-09;AT-8;146
2022-11-09;AT-9;1058
2022-11-10;AT-1;150
2022-11-10;AT-2;189
2022-11-10;AT-3;869
2022-11-10;AT-4;500
2022-11-10;AT-5;165
2022-11-10;AT-6;352
2022-11-10;AT-7;222
2022-11-10;AT-8;105
2022-11-10;AT-9;881
2022-11-11;AT-1;143
2022-11-11;AT-2;165
2022-11-11;AT-3;996
2022-11-11;AT-4;480
2022-11-11;AT-5;149
2022-11-11;AT-6;307
2022-11-11;AT-7;225
2022-11-11;AT-8;122
2022-11-11;AT-9;1122
2022-11-12;AT-1;109
2022-11-12;AT-2;111
2022-11-12;AT-3;684
2022-11-12;AT-4;445
2022-11-12;AT-5;121
2022-11-12;AT-6;294
2022-11-12;AT-7;140
2022-11-12;AT-8;88
2022-11-12;AT-9;845
2022-11-13;AT-1;84
2022-11-13;AT-2;102
2022-11-13;AT-3;609
2022-11-13;AT-4;242
2022-11-13;AT-5;100
2022-11-13;AT-6;116
2022-11-13;AT-7;135
2022-11-13;AT-8;58
2022-11-13;AT-9;731
2022-11-14;AT-1;193
2022-11-14;AT-2;156
2022-11-14;AT-3;1058
2022-11-14;AT-4;419
2022-11-14;AT-5;239
2022-11-14;AT-6;333
2022-11-14;AT-7;366
2022-11-14;AT-8;104
2022-11-14;AT-9;1136
2022-11-15;AT-1;181
2022-11-15;AT-2;195
2022-11-15;AT-3;1142
2022-11-15;AT-4;754
2022-11-15;AT-5;189
2022-11-15;AT-6;520
2022-11-15;AT-7;316
2022-11-15;AT-8;177
2022-11-15;AT-9;1427
2022-11-16;AT-1;181
2022-11-16;AT-2;176
2022-11-16;AT-3;1122
2022-11-16;AT-4;619
2022-11-16;AT-5;173
2022-11-16;AT-6;440
2022-11-16;AT-7;283
2022-11-16;AT-8;143
2022-11-16;AT-9;1373
2022-11-17;AT-1;172
2022-11-17;AT-2;185
2022-11-17;AT-3;979
2022-11-17;AT-4;620
2022-11-17;AT-5;169
2022-11-17;AT-6;366
2022-11-17;AT-7;232
2022-11-17;AT-8;153
2022-11-17;AT-9;1369
2022-11-18;AT-1;157
2022-11-18;AT-2;146
2022-11-18;AT-3;961
2022-11-18;AT-4;545
2022-11-18;AT-5;176
2022-11-18;AT-6;409
2022-11-18;AT-7;223
2022-11-18;AT-8;133
2022-11-18;AT-9;1096
2022-11-19;AT-1;134
2022-11-19;AT-2;141
2022-11-19;AT-3;736
2022-11-19;AT-4;432
2022-11-19;AT-5;118
2022-11-19;AT-6;343
2022-11-19;AT-7;164
2022-11-19;AT-8;105
2022-11-19;AT-9;909
2022-11-20;AT-1;75
2022-11-20;AT-2;154
2022-11-20;AT-3;678
2022-11-20;AT-4;337
2022-11-20;AT-5;89
2022-11-20;AT-6;123
2022-11-20;AT-7;152
2022-11-20;AT-8;93
2022-11-20;AT-9;748
2022-11-21;AT-1;206
2022-11-21;AT-2;209
2022-11-21;AT-3;1229
2022-11-21;AT-4;383
2022-11-21;AT-5;256
2022-11-21;AT-6;347
2022-11-21;AT-7;408
2022-11-21;AT-8;150
2022-11-21;AT-9;1395
2022-11-22;AT-1;216
2022-11-22;AT-2;258
2022-11-22;AT-3;1319
2022-11-22;AT-4;795
2022-11-22;AT-5;202
2022-11-22;AT-6;618
2022-11-22;AT-7;320
2022-11-22;AT-8;194
2022-11-22;AT-9;1772
2022-11-23;AT-1;201
2022-11-23;AT-2;214
2022-11-23;AT-3;1207
2022-11-23;AT-4;601
2022-11-23;AT-5;189
2022-11-23;AT-6;491
2022-11-23;AT-7;256
2022-11-23;AT-8;174
2022-11-23;AT-9;1493
2022-11-24;AT-1;192
2022-11-24;AT-2;154
2022-11-24;AT-3;1147
2022-11-24;AT-4;538
2022-11-24;AT-5;189
2022-11-24;AT-6;414
2022-11-24;AT-7;283
2022-11-24;AT-8;186
2022-11-24;AT-9;1383
2022-11-25;AT-1;176
2022-11-25;AT-2;221
2022-11-25;AT-3;1065
2022-11-25;AT-4;574
2022-11-25;AT-5;180
2022-11-25;AT-6;410
2022-11-25;AT-7;262
2022-11-25;AT-8;163
2022-11-25;AT-9;1156
2022-11-26;AT-1;174
2022-11-26;AT-2;119
2022-11-26;AT-3;792
2022-11-26;AT-4;375
2022-11-26;AT-5;129
2022-11-26;AT-6;435
2022-11-26;AT-7;193
2022-11-26;AT-8;141
2022-11-26;AT-9;1127
2022-11-27;AT-1;112
2022-11-27;AT-2;186
2022-11-27;AT-3;762
2022-11-27;AT-4;350
2022-11-27;AT-5;132
2022-11-27;AT-6;128
2022-11-27;AT-7;175
2022-11-27;AT-8;92
2022-11-27;AT-9;1033
2022-11-28;AT-1;250
2022-11-28;AT-2;185
2022-11-28;AT-3;1222
2022-11-28;AT-4;416
2022-11-28;AT-5;262
2022-11-28;AT-6;466
2022-11-28;AT-7;449
2022-11-28;AT-8;163
2022-11-28;AT-9;1387
2022-11-29;AT-1;243
2022-11-29;AT-2;258
2022-11-29;AT-3;1507
2022-11-29;AT-4;789
2022-11-29;AT-5;277
2022-11-29;AT-6;669
2022-11-29;AT-7;398
2022-11-29;AT-8;232
2022-11-29;AT-9;2246
2022-11-30;AT-1;210
2022-11-30;AT-2;279
2022-11-30;AT-3;1330
2022-11-30;AT-4;650
2022-11-30;AT-5;232
2022-11-30;AT-6;477
2022-11-30;AT-7;361
2022-11-30;AT-8;231
2022-11-30;AT-9;1523
2022-12-01;AT-1;181
2022-12-01;AT-2;232
2022-12-01;AT-3;1268
2022-12-01;AT-4;654
2022-12-01;AT-5;200
2022-12-01;AT-6;594
2022-12-01;AT-7;324
2022-12-01;AT-8;177
2022-12-01;AT-9;1624
2022-12-02;AT-1;187
2022-12-02;AT-2;219
2022-12-02;AT-3;1059
2022-12-02;AT-4;575
2022-12-02;AT-5;176
2022-12-02;AT-6;527
2022-12-02;AT-7;306
2022-12-02;AT-8;167
2022-12-02;AT-9;1383
2022-12-03;AT-1;163
2022-12-03;AT-2;138
2022-12-03;AT-3;940
2022-12-03;AT-4;423
2022-12-03;AT-5;167
2022-12-03;AT-6;429
2022-12-03;AT-7;207
2022-12-03;AT-8;113
2022-12-03;AT-9;1279
2022-12-04;AT-1;126
2022-12-04;AT-2;117
2022-12-04;AT-3;715
2022-12-04;AT-4;279
2022-12-04;AT-5;124
2022-12-04;AT-6;143
2022-12-04;AT-7;170
2022-12-04;AT-8;26
2022-12-04;AT-9;1159
2022-12-05;AT-1;243
2022-12-05;AT-2;190
2022-12-05;AT-3;1441
2022-12-05;AT-4;408
2022-12-05;AT-5;256
2022-12-05;AT-6;478
2022-12-05;AT-7;467
2022-12-05;AT-8;144
2022-12-05;AT-9;1301
2022-12-06;AT-1;250
2022-12-06;AT-2;278
2022-12-06;AT-3;1550
2022-12-06;AT-4;828
2022-12-06;AT-5;232
2022-12-06;AT-6;678
2022-12-06;AT-7;347
2022-12-06;AT-8;232
2022-12-06;AT-9;2481
2022-12-07;AT-1;219
2022-12-07;AT-2;246
2022-12-07;AT-3;1337
2022-12-07;AT-4;739
2022-12-07;AT-5;241
2022-12-07;AT-6;530
2022-12-07;AT-7;332
2022-12-07;AT-8;205
2022-12-07;AT-9;1447
2022-12-08;AT-1;123
2022-12-08;AT-2;150
2022-12-08;AT-3;890
2022-12-08;AT-4;469
2022-12-08;AT-5;139
2022-12-08;AT-6;398
2022-12-08;AT-7;160
2022-12-08;AT-8;167
2022-12-08;AT-9;1506
2022-12-09;AT-1;218
2022-12-09;AT-2;146
2022-12-09;AT-3;1057
2022-12-09;AT-4;437
2022-12-09;AT-5;186
2022-12-09;AT-6;432
2022-12-09;AT-7;379
2022-12-09;AT-8;158
2022-12-09;AT-9;989
2022-12-10;AT-1;207
2022-12-10;AT-2;154
2022-12-10;AT-3;1182
2022-12-10;AT-4;524
2022-12-10;AT-5;158
2022-12-10;AT-6;496
2022-12-10;AT-7;212
2022-12-10;AT-8;144
2022-12-10;AT-9;1751
2022-12-11;AT-1;111
2022-12-11;AT-2;186
2022-12-11;AT-3;831
2022-12-11;AT-4;455
2022-12-11;AT-5;128
2022-12-11;AT-6;192
2022-12-11;AT-7;173
2022-12-11;AT-8;107
2022-12-11;AT-9;1192
2022-12-12;AT-1;292
2022-12-12;AT-2;190
2022-12-12;AT-3;1574
2022-12-12;AT-4;537
2022-12-12;AT-5;286
2022-12-12;AT-6;584
2022-12-12;AT-7;437
2022-12-12;AT-8;179
2022-12-12;AT-9;1460
2022-12-13;AT-1;300
2022-12-13;AT-2;256
2022-12-13;AT-3;1641
2022-12-13;AT-4;946
2022-12-13;AT-5;291
2022-12-13;AT-6;740
2022-12-13;AT-7;332
2022-12-13;AT-8;274
2022-12-13;AT-9;2188
2022-12-14;AT-1;216
2022-12-14;AT-2;225
2022-12-14;AT-3;1379
2022-12-14;AT-4;752
2022-12-14;AT-5;230
2022-12-14;AT-6;560
2022-12-14;AT-7;343
2022-12-14;AT-8;213
2022-12-14;AT-9;1730
2022-12-15;AT-1;196
2022-12-15;AT-2;196
2022-12-15;AT-3;1256
2022-12-15;AT-4;716
2022-12-15;AT-5;173
2022-12-15;AT-6;523
2022-12-15;AT-7;265
2022-12-15;AT-8;182
2022-12-15;AT-9;1738
2022-12-16;AT-1;178
2022-12-16;AT-2;150
2022-12-16;AT-3;1001
2022-12-16;AT-4;584
2022-12-16;AT-5;190
2022-12-16;AT-6;457
2022-12-16;AT-7;230
2022-12-16;AT-8;146
2022-12-16;AT-9;1712
2022-12-17;AT-1;187
2022-12-17;AT-2;114
2022-12-17;AT-3;948
2022-12-17;AT-4;434
2022-12-17;AT-5;135
2022-12-17;AT-6;430
2022-12-17;AT-7;146
2022-12-17;AT-8;118
2022-12-17;AT-9;1293
2022-12-18;AT-1;119
2022-12-18;AT-2;114
2022-12-18;AT-3;664
2022-12-18;AT-4;224
2022-12-18;AT-5;111
