date;region;shotNo;doses
2023-02-23;AT-1;3;0
2023-02-23;AT-1;4;31
2023-02-23;AT-2;1;0
2023-02-23;AT-2;2;1
2023-02-23;AT-2;3;1
2023-02-23;AT-2;4;18
2023-02-23;AT-3;1;0
2023-02-23;AT-3;2;1
2023-02-23;AT-3;3;10
2023-02-23;AT-3;4;129
2023-02-23;AT-4;1;2
2023-02-23;AT-4;2;5
2023-02-23;AT-4;3;7
2023-02-23;AT-4;4;72
2023-02-23;AT-5;1;0
2023-02-23;AT-5;2;0
2023-02-23;AT-5;3;0
2023-02-23;AT-5;4;32
2023-02-23;AT-6;1;0
2023-02-23;AT-6;2;1
2023-02-23;AT-6;3;4
2023-02-23;AT-6;4;41
2023-02-23;AT-7;1;2
2023-02-23;AT-7;2;1
2023-02-23;AT-7;3;4
2023-02-23;AT-7;4;53
2023-02-23;AT-8;1;0
2023-02-23;AT-8;2;0
2023-02-23;AT-8;3;0
2023-02-23;AT-8;4;30
2023-02-23;AT-9;1;6
2023-02-23;AT-9;2;3
2023-02-23;AT-9;3;28
2023-02-23;AT-9;4;253
2023-02-24;AT-1;1;1
2023-02-24;AT-1;2;7
2023-02-24;AT-1;3;1
2023-02-24;AT-1;4;34
2023-02-24;AT-2;1;0
2023-02-24;AT-2;2;3
2023-02-24;AT-2;3;4
2023-02-24;AT-2;4;107
2023-02-24;AT-3;1;3
2023-02-24;AT-3;2;7
2023-02-24;AT-3;3;11
2023-02-24;AT-3;4;253
2023-02-24;AT-4;1;3
2023-02-24;AT-4;2;3
2023-02-24;AT-4;3;4
2023-02-24;AT-4;4;137
2023-02-24;AT-5;1;0
2023-02-24;AT-5;2;0
2023-02-24;AT-5;3;8
2023-02-24;AT-5;4;39
2023-02-24;AT-6;1;2
2023-02-24;AT-6;2;8
2023-02-24;AT-6;3;30
2023-02-24;AT-6;4;492
2023-02-24;AT-7;1;1
2023-02-24;AT-7;2;1
2023-02-24;AT-7;3;3
2023-02-24;AT-7;4;51
2023-02-24;AT-8;1;0
2023-02-24;AT-8;2;0
2023-02-24;AT-8;3;3
2023-02-24;AT-8;4;11
2023-02-24;AT-9;1;7
2023-02-24;AT-9;2;14
2023-02-24;AT-9;3;25
2023-02-24;AT-9;4;315
2023-02-25;AT-1;1;1
2023-02-25;AT-1;2;0
2023-02-25;AT-1;3;1
2023-02-25;AT-1;4;23
2023-02-25;AT-2;1;0
2023-02-25;AT-2;2;0
2023-02-25;AT-2;3;0
2023-02-25;AT-2;4;1
2023-02-25;AT-3;1;5
2023-02-25;AT-3;2;7
2023-02-25;AT-3;3;16
2023-02-25;AT-3;4;133
2023-02-25;AT-4;1;0
2023-02-25;AT-4;2;0
2023-02-25;AT-4;3;3
2023-02-25;AT-4;4;47
2023-02-25;AT-5;1;0
2023-02-25;AT-5;2;0
2023-02-25;AT-5;3;4
2023-02-25;AT-5;4;7
2023-02-25;AT-6;1;0
2023-02-25;AT-6;2;0
2023-02-25;AT-6;3;1
2023-02-25;AT-6;4;5
2023-02-25;AT-7;1;0
2023-02-25;AT-7;2;1
2023-02-25;AT-7;3;0
2023-02-25;AT-7;4;14
2023-02-25;AT-8;1;0
2023-02-25;AT-8;2;0
2023-02-25;AT-8;3;0
2023-02-25;AT-8;4;1
2023-02-25;AT-9;1;3
2023-02-25;AT-9;2;7
2023-02-25;AT-9;3;15
2023-02-25;AT-9;4;122
2023-02-26;AT-1;1;0
2023-02-26;AT-1;2;0
2023-02-26;AT-1;3;0
2023-02-26;AT-1;4;0
2023-02-26;AT-2;1;0
2023-02-26;AT-2;2;0
2023-02-26;AT-2;3;0
2023-02-26;AT-2;4;0
2023-02-26;AT-3;1;0
2023-02-26;AT-3;2;0
2023-02-26;AT-3;3;2
2023-02-26;AT-3;4;0
2023-02-26;AT-4;1;0
2023-02-26;AT-4;2;0
2023-02-26;AT-4;3;0
2023-02-26;AT-4;4;0
2023-02-26;AT-5;1;0
2023-02-26;AT-5;2;0
2023-02-26;AT-5;3;0
2023-02-26;AT-5;4;0
2023-02-26;AT-6;1;0
2023-02-26;AT-6;2;0
2023-02-26;AT-6;3;0
2023-02-26;AT-6;4;0
2023-02-26;AT-7;1;0
2023-02-26;AT-7;2;0
2023-02-26;AT-7;3;0
2023-02-26;AT-7;4;0
2023-02-26;AT-8;1;0
2023-02-26;AT-8;2;0
2023-02-26;AT-8;3;0
2023-02-26;AT-8;4;0
2023-02-26;AT-9;1;0
2023-02-26;AT-9;2;0
2023-02-26;AT-9;3;0
2023-02-26;AT-9;4;0
2023-02-27;AT-1;1;0
2023-02-27;AT-1;2;1
2023-02-27;AT-1;3;1
2023-02-27;AT-1;4;22
2023-02-27;AT-2;1;0
2023-02-27;AT-2;2;0
2023-02-27;AT-2;3;0
2023-02-27;AT-2;4;4
2023-02-27;AT-3;1;4
2023-02-27;AT-3;2;2
2023-02-27;AT-3;3;4
2023-02-27;AT-3;4;120
2023-02-27;AT-4;1;0
2023-02-27;AT-4;2;2
2023-02-27;AT-4;3;4
2023-02-27;AT-4;4;32
2023-02-27;AT-5;1;0
2023-02-27;AT-5;2;3
2023-02-27;AT-5;3;2
2023-02-27;AT-5;4;24
2023-02-27;AT-6;1;2
2023-02-27;AT-6;2;0
2023-02-27;AT-6;3;0
2023-02-27;AT-6;4;20
2023-02-27;AT-7;1;0
2023-02-27;AT-7;2;0
2023-02-27;AT-7;3;1
2023-02-27;AT-7;4;4
2023-02-27;AT-8;1;0
2023-02-27;AT-8;2;1
2023-02-27;AT-8;3;0
2023-02-27;AT-8;4;5
2023-02-27;AT-9;1;3
2023-02-27;AT-9;2;8
2023-02-27;AT-9;3;10
2023-02-27;AT-9;4;227
2023-02-28;AT-1;1;0
2023-02-28;AT-1;2;0
2023-02-28;AT-1;3;1
2023-02-28;AT-1;4;46
2023-02-28;AT-2;1;0
2023-02-28;AT-2;2;0
2023-02-28;AT-2;3;2
2023-02-28;AT-2;4;17
2023-02-28;AT-3;1;1
2023-02-28;AT-3;2;3
2023-02-28;AT-3;3;14
2023-02-28;AT-3;4;162
2023-02-28;AT-4;1;2
2023-02-28;AT-4;2;3
2023-02-28;AT-4;3;3
2023-02-28;AT-4;4;82
2023-02-28;AT-5;1;3
2023-02-28;AT-5;2;2
2023-02-28;AT-5;3;1
2023-02-28;AT-5;4;43
2023-02-28;AT-6;1;4
2023-02-28;AT-6;2;5
2023-02-28;AT-6;3;21
2023-02-28;AT-6;4;723
2023-02-28;AT-7;1;1
2023-02-28;AT-7;2;1
2023-02-28;AT-7;3;4
2023-02-28;AT-7;4;15
2023-02-28;AT-8;1;0
2023-02-28;AT-8;2;1
2023-02-28;AT-8;3;0
2023-02-28;AT-8;4;7
2023-02-28;AT-9;1;5
2023-02-28;AT-9;2;10
2023-02-28;AT-9;3;20
2023-02-28;AT-9;4;237
2023-03-01;AT-1;1;0
2023-03-01;AT-1;2;0
2023-03-01;AT-1;3;1
2023-03-01;AT-1;4;5
2023-03-01;AT-2;1;0
2023-03-01;AT-2;2;1
2023-03-01;AT-2;3;1
2023-03-01;AT-2;4;28
2023-03-01;AT-3;1;3
2023-03-01;AT-3;2;2
2023-03-01;AT-3;3;12
2023-03-01;AT-3;4;216
2023-03-01;AT-4;1;2
2023-03-01;AT-4;2;3
2023-03-01;AT-4;3;5
2023-03-01;AT-4;4;95
2023-03-01;AT-5;1;2
2023-03-01;AT-5;2;0
2023-03-01;AT-5;3;0
2023-03-01;AT-5;4;44
2023-03-01;AT-6;1;6
2023-03-01;AT-6;2;10
2023-03-01;AT-6;3;3
2023-03-01;AT-6;4;78
2023-03-01;AT-7;1;1
2023-03-01;AT-7;2;2
2023-03-01;AT-7;3;5
2023-03-01;AT-7;4;49
2023-03-01;AT-8;1;0
2023-03-01;AT-8;2;2
2023-03-01;AT-8;3;0
2023-03-01;AT-8;4;31
2023-03-01;AT-9;1;5
2023-03-01;AT-9;2;4
2023-03-01;AT-9;3;15
2023-03-01;AT-9;4;232
2023-03-02;AT-1;1;0
2023-03-02;AT-1;2;1
2023-03-02;AT-1;3;0
2023-03-02;AT-1;4;21
2023-03-02;AT-2;1;0
2023-03-02;AT-2;2;2
2023-03-02;AT-2;3;2
2023-03-02;AT-2;4;15
2023-03-02;AT-3;1;2
2023-03-02;AT-3;2;0
2023-03-02;AT-3;3;8
2023-03-02;AT-3;4;113
2023-03-02;AT-4;1;4
2023-03-02;AT-4;2;6
2023-03-02;AT-4;3;10
2023-03-02;AT-4;4;72
2023-03-02;AT-5;1;0
2023-03-02;AT-5;2;0
2023-03-02;AT-5;3;3
2023-03-02;AT-5;4;25
2023-03-02;AT-6;1;0
2023-03-02;AT-6;2;1
2023-03-02;AT-6;3;8
2023-03-02;AT-6;4;114
2023-03-02;AT-7;1;1
2023-03-02;AT-7;2;0
2023-03-02;AT-7;3;3
2023-03-02;AT-7;4;31
2023-03-02;AT-8;1;3
2023-03-02;AT-8;2;0
2023-03-02;AT-8;3;0
2023-03-02;AT-8;4;26
2023-03-02;AT-9;1;1
2023-03-02;AT-9;2;9
2023-03-02;AT-9;3;27
2023-03-02;AT-9;4;211
2023-03-03;AT-1;1;0
2023-03-03;AT-1;2;0
2023-03-03;AT-1;3;1
2023-03-03;AT-1;4;38
2023-03-03;AT-2;1;0
2023-03-03;AT-2;2;3
2023-03-03;AT-2;3;9
2023-03-03;AT-2;4;114
2023-03-03;AT-3;1;6
2023-03-03;AT-3;2;10
2023-03-03;AT-3;3;18
2023-03-03;AT-3;4;251
2023-03-03;AT-4;1;2
2023-03-03;AT-4;2;4
2023-03-03;AT-4;3;12
2023-03-03;AT-4;4;115
2023-03-03;AT-5;1;0
2023-03-03;AT-5;2;0
2023-03-03;AT-5;3;2
2023-03-03;AT-5;4;11
2023-03-03;AT-6;1;9
2023-03-03;AT-6;2;9
2023-03-03;AT-6;3;43
2023-03-03;AT-6;4;2173
2023-03-03;AT-7;1;0
2023-03-03;AT-7;2;1
2023-03-03;AT-7;3;3
2023-03-03;AT-7;4;53
2023-03-03;AT-8;1;0
2023-03-03;AT-8;2;0
2023-03-03;AT-8;3;2
2023-03-03;AT-8;4;32
2023-03-03;AT-9;1;4
2023-03-03;AT-9;2;15
2023-03-03;AT-9;3;27
2023-03-03;AT-9;4;262
2023-03-04;AT-1;1;1
2023-03-04;AT-1;2;0
2023-03-04;AT-1;3;4
2023-03-04;AT-1;4;16
2023-03-04;AT-2;1;0
2023-03-04;AT-2;2;0
2023-03-04;AT-2;3;0
2023-03-04;AT-2;4;0
2023-03-04;AT-3;1;1
2023-03-04;AT-3;2;2
2023-03-04;AT-3;3;2
2023-03-04;AT-3;4;48
2023-03-04;AT-4;1;0
2023-03-04;AT-4;2;1
2023-03-04;AT-4;3;2
2023-03-04;AT-4;4;23
2023-03-04;AT-5;1;0
2023-03-04;AT-5;2;1
2023-03-04;AT-5;3;0
2023-03-04;AT-5;4;0
2023-03-04;AT-6;1;0
2023-03-04;AT-6;2;0
2023-03-04;AT-6;3;0
2023-03-04;AT-6;4;3
2023-03-04;AT-7;1;0
2023-03-04;AT-7;2;0
2023-03-04;AT-7;3;1
2023-03-04;AT-7;4;16
2023-03-04;AT-8;1;0
2023-03-04;AT-8;2;0
2023-03-04;AT-8;3;0
2023-03-04;AT-8;4;0
2023-03-04;AT-9;1;3
2023-03-04;AT-9;2;9
2023-03-04;AT-9;3;13
2023-03-04;AT-9;4;86
2023-03-05;AT-1;1;0
2023-03-05;AT-1;2;0
2023-03-05;AT-1;3;0
2023-03-05;AT-1;4;0
2023-03-05;AT-2;1;0
2023-03-05;AT-2;2;0
2023-03-05;AT-2;3;0
2023-03-05;AT-2;4;0
2023-03-05;AT-3;1;0
2023-03-05;AT-3;2;0
2023-03-05;AT-3;3;0
2023-03-05;AT-3;4;0
2023-03-05;AT-4;1;0
2023-03-05;AT-4;2;0
2023-03-05;AT-4;3;0
2023-03-05;AT-4;4;0
2023-03-05;AT-5;1;0
2023-03-05;AT-5;2;0
2023-03-05;AT-5;3;0
2023-03-05;AT-5;4;0
2023-03-05;AT-6;1;0
2023-03-05;AT-6;2;0
2023-03-05;AT-6;3;0
2023-03-05;AT-6;4;6
2023-03-05;AT-7;1;0
2023-03-05;AT-7;2;0
2023-03-05;AT-7;3;0
2023-03-05;AT-7;4;0
2023-03-05;AT-8;1;0
2023-03-05;AT-8;2;0
2023-03-05;AT-8;3;0
2023-03-05;AT-8;4;0
2023-03-05;AT-9;1;0
2023-03-05;AT-9;2;0
2023-03-05;AT-9;3;0
2023-03-05;AT-9;4;1
2023-03-06;AT-1;1;0
2023-03-06;AT-1;2;0
2023-03-06;AT-1;3;3
2023-03-06;AT-1;4;32
2023-03-06;AT-2;1;0
2023-03-06;AT-2;2;0
2023-03-06;AT-2;3;0
2023-03-06;AT-2;4;11
2023-03-06;AT-3;1;3
2023-03-06;AT-3;2;3
2023-03-06;AT-3;3;11
2023-03-06;AT-3;4;86
2023-03-06;AT-4;1;0
2023-03-06;AT-4;2;1
2023-03-06;AT-4;3;1
2023-03-06;AT-4;4;27
2023-03-06;AT-5;1;0
2023-03-06;AT-5;2;0
2023-03-06;AT-5;3;4
2023-03-06;AT-5;4;21
2023-03-06;AT-6;1;0
2023-03-06;AT-6;2;0
2023-03-06;AT-6;3;3
2023-03-06;AT-6;4;43
2023-03-06;AT-7;1;0
2023-03-06;AT-7;2;0
2023-03-06;AT-7;3;0
2023-03-06;AT-7;4;16
2023-03-06;AT-8;1;0
2023-03-06;AT-8;2;2
2023-03-06;AT-8;3;0
2023-03-06;AT-8;4;5
2023-03-06;AT-9;1;3
2023-03-06;AT-9;2;6
2023-03-06;AT-9;3;18
2023-03-06;AT-9;4;189
2023-03-07;AT-1;1;0
2023-03-07;AT-1;2;0
2023-03-07;AT-1;3;2
2023-03-07;AT-1;4;20
2023-03-07;AT-2;1;0
2023-03-07;AT-2;2;0
2023-03-07;AT-2;3;0
2023-03-07;AT-2;4;21
2023-03-07;AT-3;1;0
2023-03-07;AT-3;2;2
2023-03-07;AT-3;3;4
2023-03-07;AT-3;4;82
2023-03-07;AT-4;1;0
2023-03-07;AT-4;2;4
2023-03-07;AT-4;3;8
2023-03-07;AT-4;4;73
2023-03-07;AT-5;1;0
2023-03-07;AT-5;2;2
2023-03-07;AT-5;3;6
2023-03-07;AT-5;4;20
2023-03-07;AT-6;1;5
2023-03-07;AT-6;2;9
2023-03-07;AT-6;3;20
2023-03-07;AT-6;4;107
2023-03-07;AT-7;1;0
2023-03-07;AT-7;2;1
2023-03-07;AT-7;3;3
2023-03-07;AT-7;4;18
2023-03-07;AT-8;1;0
2023-03-07;AT-8;2;2
2023-03-07;AT-8;3;0
2023-03-07;AT-8;4;1
2023-03-07;AT-9;1;5
2023-03-07;AT-9;2;5
2023-03-07;AT-9;3;23
2023-03-07;AT-9;4;226
2023-03-08;AT-1;1;0
2023-03-08;AT-1;2;2
2023-03-08;AT-1;3;1
2023-03-08;AT-1;4;53
2023-03-08;AT-2;1;0
2023-03-08;AT-2;2;1
2023-03-08;AT-2;3;1
2023-03-08;AT-2;4;20
2023-03-08;AT-3;1;3
2023-03-08;AT-3;2;4
2023-03-08;AT-3;3;20
2023-03-08;AT-3;4;189
2023-03-08;AT-4;1;1
2023-03-08;AT-4;2;0
2023-03-08;AT-4;3;6
2023-03-08;AT-4;4;75
2023-03-08;AT-5;1;0
2023-03-08;AT-5;2;0
2023-03-08;AT-5;3;3
2023-03-08;AT-5;4;47
2023-03-08;AT-6;1;2
2023-03-08;AT-6;2;2
2023-03-08;AT-6;3;3
2023-03-08;AT-6;4;164
2023-03-08;AT-7;1;0
2023-03-08;AT-7;2;2
2023-03-08;AT-7;3;8
2023-03-08;AT-7;4;39
2023-03-08;AT-8;1;3
2023-03-08;AT-8;2;1
2023-03-08;AT-8;3;0
2023-03-08;AT-8;4;37
2023-03-08;AT-9;1;3
2023-03-08;AT-9;2;3
2023-03-08;AT-9;3;16
2023-03-08;AT-9;4;222
2023-03-09;AT-1;1;0
2023-03-09;AT-1;2;0
2023-03-09;AT-1;3;0
2023-03-09;AT-1;4;8
2023-03-09;AT-2;1;0
2023-03-09;AT-2;2;0
2023-03-09;AT-2;3;1
2023-03-09;AT-2;4;23
2023-03-09;AT-3;1;1
2023-03-09;AT-3;2;2
2023-03-09;AT-3;3;4
2023-03-09;AT-3;4;77
2023-03-09;AT-4;1;1
2023-03-09;AT-4;2;5
2023-03-09;AT-4;3;9
2023-03-09;AT-4;4;59
2023-03-09;AT-5;1;2
2023-03-09;AT-5;2;1
2023-03-09;AT-5;3;1
2023-03-09;AT-5;4;32
2023-03-09;AT-6;1;1
2023-03-09;AT-6;2;0
2023-03-09;AT-6;3;5
2023-03-09;AT-6;4;153
2023-03-09;AT-7;1;4
2023-03-09;AT-7;2;0
2023-03-09;AT-7;3;6
2023-03-09;AT-7;4;33
2023-03-09;AT-8;1;0
2023-03-09;AT-8;2;0
2023-03-09;AT-8;3;1
2023-03-09;AT-8;4;20
2023-03-09;AT-9;1;3
2023-03-09;AT-9;2;5
2023-03-09;AT-9;3;11
2023-03-09;AT-9;4;177
2023-03-10;AT-1;1;1
2023-03-10;AT-1;2;1
2023-03-10;AT-1;3;11
2023-03-10;AT-1;4;49
2023-03-10;AT-2;1;1
2023-03-10;AT-2;2;1
2023-03-10;AT-2;3;8
2023-03-10;AT-2;4;62
2023-03-10;AT-3;1;4
2023-03-10;AT-3;2;15
2023-03-10;AT-3;3;17
2023-03-10;AT-3;4;233
2023-03-10;AT-4;1;5
2023-03-10;AT-4;2;5
2023-03-10;AT-4;3;7
2023-03-10;AT-4;4;129
2023-03-10;AT-5;1;0
2023-03-10;AT-5;2;1
2023-03-10;AT-5;3;2
2023-03-10;AT-5;4;38
2023-03-10;AT-6;1;0
2023-03-10;AT-6;2;0
2023-03-10;AT-6;3;3
2023-03-10;AT-6;4;144
2023-03-10;AT-7;1;0
2023-03-10;AT-7;2;0
2023-03-10;AT-7;3;6
2023-03-10;AT-7;4;45
2023-03-10;AT-8;1;0
2023-03-10;AT-8;2;0
2023-03-10;AT-8;3;1
2023-03-10;AT-8;4;31
2023-03-10;AT-9;1;11
2023-03-10;AT-9;2;13
2023-03-10;AT-9;3;32
2023-03-10;AT-9;4;232
2023-03-11;AT-1;1;0
2023-03-11;AT-1;2;0
2023-03-11;AT-1;3;0
2023-03-11;AT-1;4;3
2023-03-11;AT-2;1;0
2023-03-11;AT-2;2;0
2023-03-11;AT-2;3;0
2023-03-11;AT-2;4;1
2023-03-11;AT-3;1;0
2023-03-11;AT-3;2;1
2023-03-11;AT-3;3;1
2023-03-11;AT-3;4;38
2023-03-11;AT-4;1;1
2023-03-11;AT-4;2;1
2023-03-11;AT-4;3;1
2023-03-11;AT-4;4;18
2023-03-11;AT-5;1;0
2023-03-11;AT-5;2;0
2023-03-11;AT-5;3;0
2023-03-11;AT-5;4;0
2023-03-11;AT-6;1;0
2023-03-11;AT-6;2;0
2023-03-11;AT-6;3;2
2023-03-11;AT-6;4;4
2023-03-11;AT-7;1;2
2023-03-11;AT-7;2;2
2023-03-11;AT-7;3;6
2023-03-11;AT-7;4;12
2023-03-11;AT-8;1;0
2023-03-11;AT-8;2;0
2023-03-11;AT-8;3;0
2023-03-11;AT-8;4;0
2023-03-11;AT-9;1;3
2023-03-11;AT-9;2;3
2023-03-11;AT-9;3;14
2023-03-11;AT-9;4;59
2023-03-12;AT-1;1;0
2023-03-12;AT-1;2;0
2023-03-12;AT-1;3;0
2023-03-12;AT-1;4;0
2023-03-12;AT-2;1;0
2023-03-12;AT-2;2;0
2023-03-12;AT-2;3;0
2023-03-12;AT-2;4;0
2023-03-12;AT-3;1;0
2023-03-12;AT-3;2;0
2023-03-12;AT-3;3;0
2023-03-12;AT-3;4;0
2023-03-12;AT-4;1;0
2023-03-12;AT-4;2;0
2023-03-12;AT-4;3;0
2023-03-12;AT-4;4;0
2023-03-12;AT-5;1;0
2023-03-12;AT-5;2;0
2023-03-12;AT-5;3;0
2023-03-12;AT-5;4;0
2023-03-12;AT-6;1;0
2023-03-12;AT-6;2;0
2023-03-12;AT-6;3;0
2023-03-12;AT-6;4;3
2023-03-12;AT-7;1;0
2023-03-12;AT-7;2;0
2023-03-12;AT-7;3;0
2023-03-12;AT-7;4;3
2023-03-12;AT-8;1;0
2023-03-12;AT-8;2;0
2023-03-12;AT-8;3;0
2023-03-12;AT-8;4;0
2023-03-12;AT-9;1;0
2023-03-12;AT-9;2;0
2023-03-12;AT-9;3;0
2023-03-12;AT-9;4;0
2023-03-13;AT-1;1;0
2023-03-13;AT-1;2;0
2023-03-13;AT-1;3;2
2023-03-13;AT-1;4;12
2023-03-13;AT-2;1;0
2023-03-13;AT-2;2;0
2023-03-13;AT-2;3;0
2023-03-13;AT-2;4;3
2023-03-13;AT-3;1;2
2023-03-13;AT-3;2;4
2023-03-13;AT-3;3;5
2023-03-13;AT-3;4;104
2023-03-13;AT-4;1;0
2023-03-13;AT-4;2;0
2023-03-13;AT-4;3;2
2023-03-13;AT-4;4;23
2023-03-13;AT-5;1;0
2023-03-13;AT-5;2;0
2023-03-13;AT-5;3;1
2023-03-13;AT-5;4;24
2023-03-13;AT-6;1;0
2023-03-13;AT-6;2;0
2023-03-13;AT-6;3;4
2023-03-13;AT-6;4;77
2023-03-13;AT-7;1;0
2023-03-13;AT-7;2;0
2023-03-13;AT-7;3;0
2023-03-13;AT-7;4;1
2023-03-13;AT-8;1;0
2023-03-13;AT-8;2;3
2023-03-13;AT-8;3;2
2023-03-13;AT-8;4;10
2023-03-13;AT-9;1;2
2023-03-13;AT-9;2;7
2023-03-13;AT-9;3;14
2023-03-13;AT-9;4;157
2023-03-14;AT-1;1;0
2023-03-14;AT-1;2;0
2023-03-14;AT-1;3;2
2023-03-14;AT-1;4;27
2023-03-14;AT-2;1;0
2023-03-14;AT-2;2;0
2023-03-14;AT-2;3;1
2023-03-14;AT-2;4;22
2023-03-14;AT-3;1;0
2023-03-14;AT-3;2;3
2023-03-14;AT-3;3;7
2023-03-14;AT-3;4;98
2023-03-14;AT-4;1;2
2023-03-14;AT-4;2;0
2023-03-14;AT-4;3;6
2023-03-14;AT-4;4;67
2023-03-14;AT-5;1;1
2023-03-14;AT-5;2;0
2023-03-14;AT-5;3;0
2023-03-14;AT-5;4;15
2023-03-14;AT-6;1;1
2023-03-14;AT-6;2;1
2023-03-14;AT-6;3;2
2023-03-14;AT-6;4;126
2023-03-14;AT-7;1;4
2023-03-14;AT-7;2;1
2023-03-14;AT-7;3;9
2023-03-14;AT-7;4;13
2023-03-14;AT-8;1;0
2023-03-14;AT-8;2;0
2023-03-14;AT-8;3;2
2023-03-14;AT-8;4;15
2023-03-14;AT-9;1;4
2023-03-14;AT-9;2;5
2023-03-14;AT-9;3;9
2023-03-14;AT-9;4;181
2023-03-15;AT-1;1;0
2023-03-15;AT-1;2;1
2023-03-15;AT-1;3;0
2023-03-15;AT-1;4;15
2023-03-15;AT-2;1;0
2023-03-15;AT-2;2;0
2023-03-15;AT-2;3;2
2023-03-15;AT-2;4;6
2023-03-15;AT-3;1;1
2023-03-15;AT-3;2;5
2023-03-15;AT-3;3;21
2023-03-15;AT-3;4;213
2023-03-15;AT-4;1;0
2023-03-15;AT-4;2;0
2023-03-15;AT-4;3;6
2023-03-15;AT-4;4;70
2023-03-15;AT-5;1;0
2023-03-15;AT-5;2;0
2023-03-15;AT-5;3;0
2023-03-15;AT-5;4;30
2023-03-15;AT-6;1;3
2023-03-15;AT-6;2;3
2023-03-15;AT-6;3;5
2023-03-15;AT-6;4;141
2023-03-15;AT-7;1;0
2023-03-15;AT-7;2;1
2023-03-15;AT-7;3;4
2023-03-15;AT-7;4;47
2023-03-15;AT-8;1;0
2023-03-15;AT-8;2;0
2023-03-15;AT-8;3;1
2023-03-15;AT-8;4;22
2023-03-15;AT-9;1;5
2023-03-15;AT-9;2;9
2023-03-15;AT-9;3;20
2023-03-15;AT-9;4;193
2023-03-16;AT-1;1;0
2023-03-16;AT-1;2;0
2023-03-16;AT-1;3;1
2023-03-16;AT-1;4;21
2023-03-16;AT-2;1;1
2023-03-16;AT-2;2;0
2023-03-16;AT-2;3;0
2023-03-16;AT-2;4;11
2023-03-16;AT-3;1;0
2023-03-16;AT-3;2;2
2023-03-16;AT-3;3;6
2023-03-16;AT-3;4;71
2023-03-16;AT-4;1;2
2023-03-16;AT-4;2;1
2023-03-16;AT-4;3;3
2023-03-16;AT-4;4;65
2023-03-16;AT-5;1;0
2023-03-16;AT-5;2;1
2023-03-16;AT-5;3;2
2023-03-16;AT-5;4;25
2023-03-16;AT-6;1;0
2023-03-16;AT-6;2;3
2023-03-16;AT-6;3;4
2023-03-16;AT-6;4;119
2023-03-16;AT-7;1;0
2023-03-16;AT-7;2;0
2023-03-16;AT-7;3;1
2023-03-16;AT-7;4;24
2023-03-16;AT-8;1;0
2023-03-16;AT-8;2;0
2023-03-16;AT-8;3;5
2023-03-16;AT-8;4;31
2023-03-16;AT-9;1;3
2023-03-16;AT-9;2;6
2023-03-16;AT-9;3;14
2023-03-16;AT-9;4;183
2023-03-17;AT-1;1;0
2023-03-17;AT-1;2;1
2023-03-17;AT-1;3;0
2023-03-17;AT-1;4;17
2023-03-17;AT-2;1;1
2023-03-17;AT-2;2;1
2023-03-17;AT-2;3;6
2023-03-17;AT-2;4;75
2023-03-17;AT-3;1;3
2023-03-17;AT-3;2;3
2023-03-17;AT-3;3;21
2023-03-17;AT-3;4;163
2023-03-17;AT-4;1;3
2023-03-17;AT-4;2;8
2023-03-17;AT-4;3;8
2023-03-17;AT-4;4;96
2023-03-17;AT-5;1;1
2023-03-17;AT-5;2;1
2023-03-17;AT-5;3;0
2023-03-17;AT-5;4;11
2023-03-17;AT-6;1;2
2023-03-17;AT-6;2;4
2023-03-17;AT-6;3;12
2023-03-17;AT-6;4;117
2023-03-17;AT-7;1;3
2023-03-17;AT-7;2;1
2023-03-17;AT-7;3;3
2023-03-17;AT-7;4;28
2023-03-17;AT-8;1;0
2023-03-17;AT-8;2;5
2023-03-17;AT-8;3;1
2023-03-17;AT-8;4;20
2023-03-17;AT-9;1;7
2023-03-17;AT-9;2;11
2023-03-17;AT-9;3;25
2023-03-17;AT-9;4;237
2023-03-18;AT-1;1;0
2023-03-18;AT-1;2;1
2023-03-18;AT-1;3;1
2023-03-18;AT-1;4;12
2023-03-18;AT-2;1;0
2023-03-18;AT-2;2;0
2023-03-18;AT-2;3;0
2023-03-18;AT-2;4;0
2023-03-18;AT-3;1;1
2023-03-18;AT-3;2;2
2023-03-18;AT-3;3;6
2023-03-18;AT-3;4;24
2023-03-18;AT-4;1;0
2023-03-18;AT-4;2;1
2023-03-18;AT-4;3;1
2023-03-18;AT-4;4;15
2023-03-18;AT-5;1;0
2023-03-18;AT-5;2;0
2023-03-18;AT-5;3;0
2023-03-18;AT-5;4;0
2023-03-18;AT-6;1;0
2023-03-18;AT-6;2;0
2023-03-18;AT-6;3;0
2023-03-18;AT-6;4;4
2023-03-18;AT-7;1;0
2023-03-18;AT-7;2;0
2023-03-18;AT-7;3;2
2023-03-18;AT-7;4;6
2023-03-18;AT-8;1;0
2023-03-18;AT-8;2;0
2023-03-18;AT-8;3;0
2023-03-18;AT-8;4;0
2023-03-18;AT-9;1;5
2023-03-18;AT-9;2;5
2023-03-18;AT-9;3;16
2023-03-18;AT-9;4;74
2023-03-19;AT-1;1;0
2023-03-19;AT-1;2;0
2023-03-19;AT-1;3;0
2023-03-19;AT-1;4;0
2023-03-19;AT-2;1;0
2023-03-19;AT-2;2;0
2023-03-19;AT-2;3;0
2023-03-19;AT-2;4;0
2023-03-19;AT-3;1;0
2023-03-19;AT-3;2;0
2023-03-19;AT-3;3;0
2023-03-19;AT-3;4;0
